id,merchantId,externalId,email,name,phone,totalTransactions,successfulTransactions,failedTransactions,totalSuccessfulValue,averageTransactionValue,previousRecoveryAttempts,previousSuccessfulRecoveries,customerSegment
8dd7f60d-6e8e-4231-89a8-34f99b1a4137,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-245,kavya.reddy245@gmail.com,Kavya Reddy,+918673026377,16,14,2,1849.79,132.13,0,0,LOYAL
245ab010-b247-4d38-abe0-02025a7885a8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-246,aditi.das246@protonmail.com,Aditi Das,+917984351486,9,6,3,771.23,128.54,2,0,AT_RISK
e7c23787-92af-423e-aa01-0a94c10ba5ab,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-247,deepa.mehta247@yahoo.com,Deepa Mehta,+914700213810,17,14,3,1636.61,116.9,0,0,AT_RISK
030e9b97-b9a1-46da-9157-1dc93cefe0e9,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-248,pooja.singh248@outlook.com,Pooja Singh,+915640918112,24,21,3,2145.74,102.18,1,0,LOYAL
f2ac6bae-7756-4b1a-befe-1522fa044394,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-249,diya.iyer249@mail.com,Diya Iyer,+917722205813,18,17,1,3063.84,180.23,0,0,NEW
34474ada-01bf-4688-b3c3-24e0c098ce21,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-250,priya.singh250@outlook.com,Priya Singh,+918640269417,19,17,2,3182.56,187.21,1,0,LOYAL
d1b30bb9-ddf6-4a92-a6d8-56695a61f157,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-251,ravi.bhat251@outlook.com,Ravi Bhat,+910518342422,18,17,1,3406.39,200.38,0,0,LOYAL
536f4a0f-a4ac-4200-a6b5-1d91e166a7d6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-252,aditi.gupta252@gmail.com,Aditi Gupta,+910359558845,22,20,2,2592.96,129.65,1,0,LOYAL
7467301b-43f3-4c1e-9c43-7e4c5e817a95,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-253,nisha.bhat253@mail.com,Nisha Bhat,+918409759866,21,19,2,1586.2,83.48,1,0,LOYAL
1e0a7caf-6e15-46ec-b54a-2c646ca0ae7f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-254,ananya.chopra254@yahoo.com,Ananya Chopra,+919121006281,24,17,7,3303.85,194.34,1,0,NEW
dcaedd7b-e5a7-435e-8ea2-cc1037dbfc46,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-255,vikram.shah255@outlook.com,Vikram Shah,+919903332487,29,21,8,3574.51,170.21,4,2,LOYAL
f8083aca-2346-4699-a371-fb01ee866db3,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-256,vikram.pillai256@mail.com,Vikram Pillai,+917115591177,15,9,6,1506.45,167.38,0,0,LOYAL
9dcfa84f-5c0b-4f25-b529-a39205a941c5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-257,nisha.kulkarni257@outlook.com,Nisha Kulkarni,+918265414664,16,11,5,1018.16,92.56,3,1,LOYAL
56af6a8f-3f9f-40c3-88b9-bf7f1a11a11f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-258,neha.nair258@yahoo.com,Neha Nair,+910423373886,18,13,5,1561.62,120.12,2,1,NEW
1fdcf9d3-22dd-4b18-a304-ea2ecef73f80,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-259,nisha.mehta259@yahoo.com,Nisha Mehta,+913773760494,21,17,4,3741.36,220.08,0,0,LOYAL
7ea6c967-857c-4e5b-86a8-a1b7f16fce96,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-260,ravi.desai260@outlook.com,Ravi Desai,+918513518801,17,13,4,2344.37,180.34,2,1,LOYAL
25d37581-979a-41c7-ab78-649be9932b2b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-261,manish.joshi261@gmail.com,Manish Joshi,+912497285610,19,13,6,2224.03,171.08,3,1,LOYAL
db344a4e-c3f7-4c2e-b215-87b516b8b79f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-262,meera.bhat262@mail.com,Meera Bhat,+914945382800,23,17,6,3141.21,184.78,2,0,AT_RISK
aa1b71e0-7ddd-4a7a-b032-ef7c511c064e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-263,aditi.reddy263@mail.com,Aditi Reddy,+917222265896,33,25,8,4469.01,178.76,6,1,LOYAL
7374cdf4-e093-41b4-b250-2559505e955d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-264,ravi.gupta264@yahoo.com,Ravi Gupta,+916028396433,15,7,8,882.41,126.06,2,1,LOYAL
e5c897b5-1db8-4abb-bd62-b70f4736b6b4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-265,ishita.joshi265@protonmail.com,Ishita Joshi,+913565099855,24,14,10,2282.88,163.06,1,0,NEW
dce3b744-bf11-403f-a47e-1650d258dadf,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-266,karan.verma266@gmail.com,Karan Verma,+914323269615,21,19,2,2252.2,118.54,0,0,LOYAL
c39be964-f7ff-4f95-b114-b560742e43ec,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-267,gaurav.patel267@mail.com,Gaurav Patel,+914310429475,19,17,2,2083.96,122.59,1,0,LOYAL
75935455-550a-4cd6-8e7f-3448eaf473f4,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-268,sneha.joshi268@outlook.com,Sneha Joshi,+917257965888,16,12,4,2006.27,167.19,0,0,NEW
b37565ae-caed-4342-b90e-d607c6646063,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-269,dev.verma269@gmail.com,Dev Verma,+914775998622,34,24,10,4842.3,201.76,3,1,LOYAL
fd3bccb7-56f8-4fbd-bbbb-efb8a62a9227,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-270,nisha.verma270@protonmail.com,Nisha Verma,+917322848590,16,14,2,1594.78,113.91,0,0,LOYAL
7625975f-0f00-4e3a-b068-1117d5b75b6d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-271,pooja.joshi271@mail.com,Pooja Joshi,+911654819398,13,12,1,2297.84,191.49,0,0,LOYAL
c077c1a5-4018-4315-809e-1a3ce03b9cad,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-272,rahul.gupta272@outlook.com,Rahul Gupta,+918103930427,23,20,3,3551.48,177.57,0,0,LOYAL
ff61df56-4352-4e10-8559-f7a4ebaaa8ce,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-273,sneha.reddy273@protonmail.com,Sneha Reddy,+917714444057,22,21,1,3689.97,175.71,0,0,AT_RISK
c7b841b9-b0e7-4c03-b6ad-96526dccc80f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-274,aarav.nair274@mail.com,Aarav Nair,+911662631351,15,12,3,1721.12,143.43,0,0,LOYAL
9a352194-3f3d-4936-8ba5-b13d330cb9f2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-275,manish.patel275@outlook.com,Manish Patel,+919455461947,21,18,3,2937.14,163.17,2,1,NEW
b65c952f-888b-4e7c-9481-4b3b2feb5e72,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-276,dev.das276@gmail.com,Dev Das,+912717513608,16,13,3,2393.33,184.1,1,0,AT_RISK
a0f9dae0-4033-4ae7-9d3f-9c4dae03262d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-277,ishita.kulkarni277@mail.com,Ishita Kulkarni,+910966064354,21,16,5,3109.83,194.36,0,0,AT_RISK
b412c768-3c5e-4ca2-a506-e786dcc2e044,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-278,arjun.joshi278@gmail.com,Arjun Joshi,+913662618171,21,19,2,2630.68,138.46,1,0,LOYAL
45aef1fb-dde5-413c-8e30-ec4dfa6aab8f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-279,ananya.kumar279@protonmail.com,Ananya Kumar,+911125272042,19,17,2,3280.65,192.98,0,0,LOYAL
9f555cfc-05a1-4b92-adb3-cd6708ab886e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-280,suresh.bhat280@outlook.com,Suresh Bhat,+912001549707,11,6,5,816.31,136.05,0,0,LOYAL
21e484c3-43e1-4939-aabc-ac71798d7ccf,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-281,pooja.shah281@yahoo.com,Pooja Shah,+914920888364,26,21,5,2507.15,119.39,1,0,LOYAL
96acda76-7022-4064-8e7a-7bc4f912d58e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-282,ananya.kumar282@gmail.com,Ananya Kumar,+910163892733,18,14,4,2012.18,143.73,1,0,AT_RISK
83e40f90-ce90-4162-9124-33bb8bd2ec10,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-283,ananya.das283@protonmail.com,Ananya Das,+919238767160,26,21,5,6284.52,299.26,3,2,AT_RISK
09e20a03-d587-417e-ac18-ad5935285bc0,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-284,nisha.reddy284@gmail.com,Nisha Reddy,+914586133068,19,17,2,2195.24,129.13,0,0,LOYAL
a891003f-3254-4050-991b-49ee71d52c0a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-285,pooja.gupta285@protonmail.com,Pooja Gupta,+919140237675,23,20,3,1741.5,87.07,0,0,LOYAL
bdbf8bc0-1934-4280-a2bf-c7174e18ee55,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-286,sneha.mehta286@outlook.com,Sneha Mehta,+915664746618,16,12,4,2412.83,201.07,1,0,LOYAL
5752a427-ecb6-4798-b1e2-d53420e208a2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-287,pooja.mishra287@gmail.com,Pooja Mishra,+910954417332,23,20,3,1986.1,99.31,1,0,LOYAL
871e6e30-947d-4396-9599-acaaa7692491,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-288,rohan.mehta288@mail.com,Rohan Mehta,+916424848414,14,10,4,1382.69,138.27,1,0,NEW
9ac1f7f5-00ea-4a8f-bc76-73a0946858ac,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-289,arun.sharma289@gmail.com,Arun Sharma,+914058796856,24,23,1,3772.73,164.03,0,0,AT_RISK
3b8eaa26-409f-4089-9efa-65f5fb72480a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-290,rahul.nair290@outlook.com,Rahul Nair,+918883757340,20,19,1,2657.17,139.85,0,0,NEW
95b753bb-9433-4508-89b6-8c98a6fd9c5e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-291,deepa.mehta291@gmail.com,Deepa Mehta,+913892570117,18,14,4,2693.9,192.42,3,0,LOYAL
870ba597-a4ff-400b-afaa-31ed6817066a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-292,jaya.iyer292@gmail.com,Jaya Iyer,+912118281370,12,11,1,1990.84,180.99,0,0,NEW
6e9a5dbd-c6b5-4bf6-be01-424ab250bba1,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-293,arun.pillai293@gmail.com,Arun Pillai,+917469145098,18,13,5,2373.49,182.58,2,0,AT_RISK
6d7202c7-0961-410d-8c2b-220c519bf195,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-294,ravi.desai294@yahoo.com,Ravi Desai,+916181663846,24,16,8,3564.66,222.79,5,3,LOYAL
79e03a05-7b9a-4042-b149-06749e22ddd2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-295,harsh.mehta295@outlook.com,Harsh Mehta,+913328168585,14,11,3,1813.12,164.83,2,1,LOYAL
4f8dd9ee-4f5f-4d09-9efa-6efc2dc4390f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-296,kavya.kulkarni296@yahoo.com,Kavya Kulkarni,+912623696956,21,13,8,1808.27,139.1,1,0,LOYAL
91e2eac8-d8bd-4c4b-ad54-04444d1ca371,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-297,kavya.kumar297@outlook.com,Kavya Kumar,+915597685840,16,11,5,1150.73,104.61,3,1,LOYAL
1d87bc46-d90c-4cf8-a1b1-53ab19c7df91,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-298,ananya.sharma298@protonmail.com,Ananya Sharma,+911617122862,17,14,3,2487.28,177.66,0,0,LOYAL
add9cc55-646c-4e55-bd75-14cf3d9bb401,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-299,kunal.kulkarni299@gmail.com,Kunal Kulkarni,+913466526357,16,15,1,1727.42,115.16,0,0,LOYAL
a42dc7eb-9fcc-462e-8551-1d81296685e3,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-300,harsh.verma300@gmail.com,Harsh Verma,+919399350267,19,15,4,1076.4,71.76,2,0,AT_RISK
31d65c41-2386-4527-b33f-d8b92d556eea,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-301,nisha.chopra301@yahoo.com,Nisha Chopra,+919767567921,26,20,6,3756.79,187.84,4,3,LOYAL
f0c2a106-6224-4582-801e-0abf15d07c13,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-302,deepa.singh302@yahoo.com,Deepa Singh,+919710221804,14,11,3,2437.25,221.57,1,0,NEW
b40f13d0-5e5a-450c-83ae-3677e8f764f9,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-303,suresh.gupta303@gmail.com,Suresh Gupta,+911309664537,24,17,7,2761.91,162.47,3,2,LOYAL
4bdddb3d-967c-4536-a92f-6eaa8e29a1ce,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-304,kavya.desai304@yahoo.com,Kavya Desai,+919571543863,19,15,4,1200.52,80.03,3,1,LOYAL
f9b7f774-bc55-44d4-b033-555010da1da2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-305,karan.joshi305@mail.com,Karan Joshi,+915989064966,24,18,6,1746.98,97.05,4,1,LOYAL
eeac98dd-e76b-4318-9386-c9b73f39084e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-306,aditi.nair306@protonmail.com,Aditi Nair,+919935298384,23,21,2,2640.43,125.73,1,0,LOYAL
7a8d7b58-5c6f-4318-ac11-633789d1fc5d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-307,aditi.verma307@yahoo.com,Aditi Verma,+913009756262,19,14,5,3187.91,227.71,3,2,AT_RISK
1859571a-57b5-4f06-9685-91502abe086b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-308,deepa.iyer308@gmail.com,Deepa Iyer,+912887480607,20,16,4,1479.19,92.45,2,1,LOYAL
7f478226-9ca5-45b3-8bbb-d1d8ad7bf3fe,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-309,aditi.singh309@gmail.com,Aditi Singh,+910755223640,18,15,3,1402.04,93.47,2,1,NEW
ce009b8c-5122-4034-a4b9-189a7e3b1259,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-310,deepa.kumar310@mail.com,Deepa Kumar,+910707083526,23,18,5,3438.31,191.02,2,1,NEW
f89b8290-bf32-4642-a7d6-261deacbf11c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-311,vikram.singh311@outlook.com,Vikram Singh,+917436451375,18,16,2,2258.58,141.16,0,0,NEW
66d83571-ea99-4bb5-adf1-0085b10ae8a2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-312,arun.gupta312@outlook.com,Arun Gupta,+916977395510,19,16,3,1566.36,97.9,0,0,LOYAL
f17ac8e3-71cd-405a-845c-e666d7e8c884,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-313,vikram.das313@mail.com,Vikram Das,+915027729811,22,19,3,2820.13,148.43,0,0,AT_RISK
35580263-8d69-474e-8bfd-a440693955bd,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-314,vikram.shah314@yahoo.com,Vikram Shah,+911650795606,14,10,4,997.97,99.8,1,0,LOYAL
55243142-7785-499e-a777-2dc98fff0d05,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-315,ishita.kumar315@yahoo.com,Ishita Kumar,+917431616934,17,15,2,3624.42,241.63,1,0,LOYAL
78452241-254b-47a7-bb42-3f07dfbf50af,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-316,vikram.verma316@mail.com,Vikram Verma,+911589137762,20,17,3,3268.38,192.26,1,0,LOYAL
f8af9178-ec8d-4943-bffc-5c6e2fea5a3f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-317,meera.gupta317@outlook.com,Meera Gupta,+918433516881,20,17,3,3878.46,228.14,0,0,AT_RISK
49a3a0cb-5961-4a8c-bf4a-a4f66c832b4d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-318,sakshi.joshi318@outlook.com,Sakshi Joshi,+917678868572,15,7,8,994.33,142.05,3,1,LOYAL
bc4f164e-4747-4b93-89bb-64d45df54ad6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-319,aditi.kulkarni319@outlook.com,Aditi Kulkarni,+915947327724,14,12,2,1471.04,122.59,1,0,LOYAL
e30aafd8-466a-4fa8-90e8-f8339c174689,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-320,rohan.singh320@protonmail.com,Rohan Singh,+913029967115,14,12,2,1661.69,138.47,1,0,NEW
86790d92-8d99-47ee-afc2-73ca64997434,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-321,sneha.gupta321@protonmail.com,Sneha Gupta,+919072226573,22,19,3,3358.08,176.74,1,0,LOYAL
a648bc35-1715-4123-8e70-20022aa9fe13,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-322,suresh.chopra322@gmail.com,Suresh Chopra,+910619627553,18,16,2,1865.78,116.61,1,0,LOYAL
73aed1ce-2041-49bb-8156-fb1801bdca43,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-323,neha.rao323@mail.com,Neha Rao,+916853953844,24,16,8,1979.0,123.69,5,1,NEW
ef73b319-b760-4cb7-9636-3453ac88ccb8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-324,vikram.sharma324@mail.com,Vikram Sharma,+918425211686,16,12,4,1929.24,160.77,1,0,NEW
6699c8c9-0940-4dad-926c-5c52786c9d46,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-325,priya.nair325@gmail.com,Priya Nair,+914421800516,21,16,5,1944.13,121.51,2,0,NEW
73e8fec2-2a0d-4cf6-b6b5-f1cf44023ba7,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-326,aditi.pillai326@yahoo.com,Aditi Pillai,+910219550762,18,16,2,2686.76,167.92,0,0,LOYAL
fb018763-1821-4fe7-93fc-6238e4d01122,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-327,amit.joshi327@protonmail.com,Amit Joshi,+916442415765,28,18,10,2524.77,140.27,7,4,AT_RISK
296e6ae9-070b-461e-852d-e8994fc1ff60,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-328,dev.nair328@protonmail.com,Dev Nair,+915031059686,17,12,5,1526.68,127.22,3,2,LOYAL
eb8662e6-4941-44d2-9350-b51500aff557,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-329,dev.bhat329@mail.com,Dev Bhat,+915857069509,23,18,5,3596.91,199.83,3,0,LOYAL
b5328a1d-52ea-4b34-91ac-efab67ee855e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-330,deepa.iyer330@mail.com,Deepa Iyer,+914864947389,28,21,7,1944.92,92.62,5,2,LOYAL
d206717a-e535-4a66-ab60-86dbdbcbb213,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-331,manish.pillai331@gmail.com,Manish Pillai,+914279055207,16,12,4,1230.65,102.55,1,0,AT_RISK
0c05677d-aacb-478c-8793-1db0c517e080,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-332,aarav.pillai332@mail.com,Aarav Pillai,+911066331628,27,25,2,2989.26,119.57,0,0,AT_RISK
9e943ca0-c3ae-4b62-b9b2-74169d4940fb,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-333,priya.pillai333@outlook.com,Priya Pillai,+916932551549,14,8,6,652.67,81.58,1,0,LOYAL
80d82bba-9193-4d33-955d-0a756e534ab7,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-334,sneha.rao334@protonmail.com,Sneha Rao,+917867461243,27,23,4,3679.78,159.99,1,0,AT_RISK
2aa708f4-1e7e-4f7e-a723-c5298531382c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-335,sakshi.mishra335@gmail.com,Sakshi Mishra,+911900194020,19,15,4,3387.3,225.82,0,0,LOYAL
f7053e64-169d-4f68-9665-3f5aedd2a0df,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-336,aditi.das336@protonmail.com,Aditi Das,+916575986426,13,10,3,1422.37,142.24,2,0,AT_RISK
8b10ffac-89b5-4144-9ddb-0f5efb736eae,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-337,lakshmi.desai337@outlook.com,Lakshmi Desai,+911756663690,19,10,9,1743.02,174.3,3,2,AT_RISK
704bcb0c-b063-4475-b6c4-5dac4c661f2d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-338,ishita.das338@outlook.com,Ishita Das,+916420795755,20,16,4,3230.7,201.92,0,0,LOYAL
53784c99-6d1a-42e0-b199-d0395eac284c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-339,meera.shah339@yahoo.com,Meera Shah,+916195241029,25,22,3,1243.28,56.51,2,0,AT_RISK
1c9f7e21-c182-4632-ac24-df9974c6a800,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-340,lakshmi.desai340@outlook.com,Lakshmi Desai,+918856957794,22,21,1,2458.84,117.09,0,0,LOYAL
55743c17-3403-45d7-b1a1-9f5345424b0b,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-341,rahul.pillai341@gmail.com,Rahul Pillai,+914237278435,23,18,5,2172.12,120.67,1,0,LOYAL
1fb93552-5528-49e4-90ff-d24265a1eea3,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-342,harsh.shah342@yahoo.com,Harsh Shah,+912373513251,21,18,3,1994.62,110.81,1,0,NEW
50fd8cbc-e70f-4deb-a8d0-84bbbad7cd46,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-343,jaya.joshi343@protonmail.com,Jaya Joshi,+917222288371,19,16,3,1188.42,74.28,1,0,AT_RISK
6e8c3442-afab-4c9f-8eef-c9da2b00743c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-344,amit.bhat344@mail.com,Amit Bhat,+910898338852,16,13,3,2400.27,184.64,1,0,LOYAL
c2fe5931-e265-42e7-9660-b632428f2711,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-345,dev.desai345@outlook.com,Dev Desai,+913715490387,22,17,5,3570.45,210.03,2,0,AT_RISK
3c236077-0417-4e21-a5da-dc9e5d913075,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-346,rahul.kumar346@mail.com,Rahul Kumar,+914602536252,20,19,1,3571.73,187.99,0,0,AT_RISK
522297f4-3b2e-4e98-993c-6f33f3742a9d,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-347,ravi.mishra347@outlook.com,Ravi Mishra,+913427382115,32,18,14,2583.43,143.52,9,3,AT_RISK
c6f4dc66-4047-4524-aafa-97b8b4ffddd2,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-348,gaurav.kumar348@outlook.com,Gaurav Kumar,+918581874041,22,20,2,3572.39,178.62,0,0,NEW
82e31803-2bd5-4c49-b4b6-a53429d14bce,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-349,pooja.desai349@mail.com,Pooja Desai,+917735536084,15,12,3,2429.22,202.44,0,0,NEW
c68e6961-1490-4eab-81f0-7b80562bb8b5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-350,arun.kumar350@protonmail.com,Arun Kumar,+917235834366,14,12,2,2243.79,186.98,0,0,LOYAL
7d97bbdf-2f6a-4c48-b406-af025790765e,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-351,sneha.pillai351@mail.com,Sneha Pillai,+911736478326,17,7,10,1383.04,197.58,2,1,LOYAL
b6460fce-0558-40a0-8994-798a1638c12c,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-352,arjun.reddy352@outlook.com,Arjun Reddy,+914649033676,21,14,7,2429.03,173.5,1,0,AT_RISK
dd854138-d4e8-40ed-a1fb-7daaebdf5ec0,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-353,neha.shah353@protonmail.com,Neha Shah,+917975418122,13,11,2,110.0,10.0,0,0,LOYAL
0b01e546-05e9-4473-97bc-360709e1868a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-354,jaya.singh354@yahoo.com,Jaya Singh,+911108503702,15,13,2,2246.34,172.8,0,0,LOYAL
3890fd77-5516-4388-9ad4-51f9bf99889a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-355,arjun.singh355@protonmail.com,Arjun Singh,+913226180683,22,18,4,1514.58,84.14,2,1,LOYAL
d78d6f97-cc9b-4985-831b-d74ad09329a6,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-356,ravi.chopra356@mail.com,Ravi Chopra,+919519554784,16,12,4,2109.38,175.78,2,0,NEW
45a2a8db-015a-45aa-aebe-3fa5010c9cdf,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-357,arun.kulkarni357@outlook.com,Arun Kulkarni,+919420341057,23,13,10,2530.42,194.65,7,2,LOYAL
c18d9c7e-297f-4aa5-8ea8-4cc577ec1526,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-358,arjun.rao358@outlook.com,Arjun Rao,+914099404220,22,18,4,1005.16,55.84,0,0,LOYAL
1de8186c-164b-4818-9d6f-a2f3caab30d8,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-359,meera.joshi359@protonmail.com,Meera Joshi,+918427682065,25,21,4,4095.42,195.02,1,0,LOYAL
6b87db19-3d90-4aec-b6c1-396140aacd92,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-360,lakshmi.mishra360@outlook.com,Lakshmi Mishra,+912784812662,21,20,1,2475.55,123.78,0,0,LOYAL
37e22256-3bb9-4a8c-ab56-5690eeb4da45,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-361,vikram.bhat361@yahoo.com,Vikram Bhat,+913190921400,22,20,2,2153.15,107.66,0,0,LOYAL
25fbfa6a-834a-4e74-bdb6-d53ff587f308,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-362,aarav.bhat362@yahoo.com,Aarav Bhat,+913379473890,19,18,1,4420.28,245.57,0,0,LOYAL
561cbfc1-c3f7-4e81-aa4d-d92006cbb707,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-363,kunal.das363@gmail.com,Kunal Das,+915182309739,32,23,9,1531.11,66.57,6,2,NEW
ccce252a-9442-4fee-a941-1973875e52c5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-364,gaurav.patel364@yahoo.com,Gaurav Patel,+914759463360,23,18,5,2968.34,164.91,2,1,AT_RISK
cb4d4e88-ff62-4093-a0fc-d91684d5d17a,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-365,suresh.kulkarni365@mail.com,Suresh Kulkarni,+911423069240,17,14,3,1933.32,138.09,1,0,LOYAL
e416d103-7a06-4440-9fa0-12f77792cd2f,f6483f49-7190-4ed1-b230-ebf5ab3da486,cust-366,lakshmi.shah366@mail.com,Lakshmi Shah,+911700745301,21,16,5,2917.19,182.32,1,0,LOYAL
